AdamW,1,train,8.308,27.286,3.9951481678771974,2.342711548010508,0.0009990133642141358,adamw,4,mps,resnet34,256,1
AdamW,1,val,12.62,36.83,3.7716839965820315,2.342711548010508,0.0009990133642141358,adamw,4,mps,resnet34,256,1
AdamW,2,train,17.858,45.808,3.3703704063415527,3.3766857028007506,0.000996057350657239,adamw,4,mps,resnet34,256,1
AdamW,2,val,18.77,47.27,3.4323644104003908,3.3766857028007506,0.000996057350657239,adamw,4,mps,resnet34,256,1
AdamW,3,train,26.632,58.024,2.8904681616973877,4.412813214461009,0.0009911436253643444,adamw,4,mps,resnet34,256,1
AdamW,3,val,28.3,60.19,2.8273639892578126,4.412813214461009,0.0009911436253643444,adamw,4,mps,resnet34,256,1
AdamW,4,train,34.584,67.528,2.488474456253052,5.552969682216644,0.0009842915805643156,adamw,4,mps,resnet34,256,1
AdamW,4,val,36.49,69.81,2.445202584838867,5.552969682216644,0.0009842915805643156,adamw,4,mps,resnet34,256,1
AdamW,5,train,40.64,73.766,2.2023573725128176,6.825317267576853,0.0009755282581475769,adamw,4,mps,resnet34,256,1
AdamW,5,val,41.34,73.88,2.202015188598633,6.825317267576853,0.0009755282581475769,adamw,4,mps,resnet34,256,1
AdamW,6,train,45.72,78.354,1.9764455978393554,8.004830884933472,0.0009648882429441258,adamw,4,mps,resnet34,256,1
AdamW,6,val,44.63,76.29,2.0711591094970703,8.004830884933472,0.0009648882429441258,adamw,4,mps,resnet34,256,1
AdamW,7,train,49.974,81.732,1.7900554628753662,9.115528782208761,0.0009524135262330099,adamw,4,mps,resnet34,256,1
AdamW,7,val,45.59,76.97,2.0421889526367187,9.115528782208761,0.0009524135262330099,adamw,4,mps,resnet34,256,1
AdamW,8,train,53.702,84.002,1.6491101150512695,10.21708213488261,0.0009381533400219318,adamw,4,mps,resnet34,256,1
AdamW,8,val,50.32,81.55,1.8141011123657227,10.21708213488261,0.0009381533400219318,adamw,4,mps,resnet34,256,1
AdamW,9,train,56.662,86.23,1.5174523333740235,11.3142276485761,0.0009221639627510075,adamw,4,mps,resnet34,256,1
AdamW,9,val,49.07,79.7,1.927810317993164,11.3142276485761,0.0009221639627510075,adamw,4,mps,resnet34,256,1
AdamW,10,train,59.434,87.96,1.4039357810211182,12.39851355155309,0.0009045084971874736,adamw,4,mps,resnet34,256,1
AdamW,10,val,51.88,82.17,1.8079546966552735,12.39851355155309,0.0009045084971874736,adamw,4,mps,resnet34,256,1
AdamW,11,train,62.008,89.636,1.304751717338562,13.492220950126647,0.0008852566213878945,adamw,4,mps,resnet34,256,1
AdamW,11,val,55.51,84.56,1.6147433013916015,13.492220950126647,0.0008852566213878945,adamw,4,mps,resnet34,256,1
AdamW,12,train,63.88,90.692,1.220150804977417,14.568298014005025,0.0008644843137107056,adamw,4,mps,resnet34,256,1
